epoch,t_rel,en0_opkts,en0_oerrs,en7_opkts,en7_oerrs
1788069320.450,358.719,231,0,19219,0
1788069320.676,358.945,231,0,19221,0
1788069320.909,359.178,231,0,19222,0
1788069321.133,359.402,231,0,19222,0
1788069321.359,359.628,231,0,19226,0
1788069321.585,359.854,231,0,19226,0
1788069321.813,360.082,231,0,19226,0
1788069322.041,360.310,231,0,19229,0
1788069322.270,360.539,232,0,19229,0
1788069322.495,360.764,232,0,19235,0
1788069322.724,360.993,232,0,19236,0
1788069322.956,361.225,232,0,19236,0
1788069323.182,361.451,232,0,19237,0
1788069323.408,361.677,232,0,19237,0
1788069323.638,361.907,232,0,19239,0
1788069323.867,362.136,232,0,19250,0
1788069324.100,362.369,233,0,19258,0
1788069324.331,362.600,233,0,19267,0
1788069324.559,362.828,233,0,19277,0
1788069324.786,363.055,233,0,19289,0
1788069325.016,363.285,233,0,19299,0
1788069325.247,363.516,233,0,19308,0
1788069325.477,363.746,233,0,19316,0
1788069325.707,363.976,233,0,19329,0
1788069325.935,364.204,233,0,19337,0
1788069326.164,364.433,234,0,19345,0
1788069326.395,364.664,234,0,19356,0
1788069326.622,364.891,234,0,19364,0
1788069326.851,365.120,234,0,19374,0
1788069327.081,365.350,234,0,19384,0
1788069327.305,365.574,234,0,19393,0
1788069327.532,365.801,234,0,19403,0
1788069327.761,366.030,234,0,19413,0
1788069327.994,366.263,234,0,19421,0
1788069328.225,366.494,234,0,19436,0
1788069328.451,366.720,234,0,19444,0
1788069328.682,366.951,234,0,19444,0
1788069328.911,367.180,234,0,19445,0
1788069329.138,367.407,234,0,19445,0
1788069329.365,367.634,234,0,19446,0
1788069329.598,367.867,234,0,19448,0
1788069329.830,368.099,234,0,19449,0
1788069330.069,368.338,234,0,19449,0
1788069330.302,368.571,234,0,19450,0
1788069330.533,368.802,234,0,19450,0
1788069330.760,369.029,238,0,19451,0
1788069330.991,369.260,238,0,19453,0
1788069331.217,369.486,238,0,19453,0
1788069331.449,369.718,238,0,19454,0
1788069331.680,369.949,238,0,19454,0
1788069331.910,370.179,238,0,19455,0
1788069332.139,370.408,238,0,19465,0
1788069332.366,370.635,239,0,19473,0
1788069332.595,370.864,239,0,19482,0
1788069332.826,371.095,239,0,19492,0
1788069333.059,371.328,239,0,19501,0
1788069333.293,371.562,239,0,19511,0
1788069333.524,371.793,239,0,19523,0
1788069333.753,372.022,239,0,19531,0
1788069333.985,372.254,239,0,19541,0
1788069334.216,372.485,239,0,19550,0
1788069334.447,372.716,239,0,19558,0
1788069334.675,372.944,239,0,19568,0
1788069334.904,373.173,239,0,19576,0
1788069335.133,373.402,239,0,19587,0
1788069335.361,373.630,239,0,19595,0
1788069335.595,373.864,239,0,19604,0
1788069335.826,374.095,239,0,19614,0
1788069336.061,374.330,239,0,19622,0
1788069336.294,374.563,239,0,19633,0
1788069336.526,374.795,239,0,19641,0
1788069336.758,375.027,239,0,19653,0
1788069336.986,375.255,239,0,19653,0
1788069337.218,375.487,239,0,19653,0
1788069337.449,375.718,239,0,19653,0
1788069337.680,375.949,239,0,19653,0
1788069337.908,376.177,239,0,19653,0
1788069338.137,376.406,239,0,19655,0
1788069338.365,376.634,239,0,19656,0
1788069338.594,376.863,239,0,19656,0
1788069338.822,377.091,239,0,19657,0
1788069339.051,377.320,239,0,19657,0
1788069339.283,377.552,239,0,19663,0
1788069339.510,377.779,239,0,19663,0
1788069339.740,378.009,239,0,19665,0
1788069339.966,378.235,240,0,19665,0
1788069340.194,378.463,240,0,19665,0
1788069340.424,378.693,240,0,19669,0
1788069340.657,378.926,240,0,19682,0
1788069340.884,379.153,240,0,19695,0
1788069341.117,379.386,240,0,19705,0
1788069341.344,379.613,240,0,19713,0
1788069341.577,379.846,240,0,19723,0
1788069341.809,380.078,240,0,19732,0
1788069342.047,380.316,240,0,19742,0
1788069342.301,380.570,240,0,19752,0
1788069342.533,380.802,240,0,19764,0
1788069342.779,381.048,240,0,19772,0
1788069343.006,381.275,240,0,19783,0
1788069343.242,381.511,240,0,19791,0
1788069343.470,381.739,240,0,19801,0
1788069343.701,381.970,240,0,19809,0
1788069343.930,382.199,240,0,19819,0
1788069344.160,382.429,240,0,19827,0
1788069344.389,382.658,240,0,19837,0
1788069344.620,382.889,240,0,19845,0
1788069344.851,383.120,240,0,19869,0
1788069345.077,383.346,240,0,19884,0
1788069345.310,383.579,241,0,19884,0
1788069345.543,383.812,241,0,19884,0
1788069345.776,384.045,241,0,19884,0
1788069346.007,384.276,241,0,19884,0
1788069346.234,384.503,241,0,19885,0
1788069346.461,384.730,241,0,19887,0
1788069346.691,384.960,241,0,19887,0
1788069346.917,385.186,241,0,19887,0
1788069347.145,385.414,241,0,19887,0
1788069347.376,385.645,242,0,19887,0
1788069347.606,385.875,242,0,19889,0
1788069347.838,386.107,242,0,19890,0
1788069348.070,386.339,242,0,19890,0
1788069348.303,386.572,242,0,19890,0
1788069348.531,386.800,242,0,19890,0
1788069348.759,387.028,242,0,19894,0
1788069348.993,387.262,242,0,19902,0
1788069349.226,387.495,242,0,19912,0
1788069349.452,387.721,242,0,19921,0
1788069349.680,387.949,242,0,19931,0
1788069349.907,388.176,242,0,19942,0
1788069350.134,388.403,242,0,19984,0
1788069350.363,388.632,243,0,19996,0
1788069350.595,388.864,243,0,20023,0
1788069350.826,389.095,243,0,20031,0
1788069351.091,389.360,243,0,20156,0
1788069351.319,389.588,243,0,20181,0
1788069351.552,389.821,243,0,20198,0
1788069351.787,390.056,243,0,20234,0
1788069352.018,390.287,243,0,20255,0
1788069352.250,390.519,244,0,20282,0
1788069352.477,390.746,244,0,20383,0
1788069352.705,390.974,244,0,20391,0
1788069352.937,391.206,244,0,20404,0
1788069353.168,391.437,244,0,20412,0
1788069353.395,391.664,244,0,20425,0
1788069353.621,391.890,244,0,20433,0
1788069353.851,392.120,244,0,20433,0
1788069354.083,392.352,244,0,20433,0
1788069354.312,392.581,244,0,20433,0
1788069354.542,392.811,244,0,20433,0
1788069354.773,393.042,248,0,20435,0
1788069355.005,393.274,248,0,20437,0
1788069355.235,393.504,248,0,20437,0
1788069355.462,393.731,248,0,20437,0
1788069355.692,393.961,248,0,20437,0
1788069355.918,394.187,248,0,20439,0
1788069356.148,394.417,248,0,20439,0
1788069356.377,394.646,248,0,20440,0
1788069356.607,394.876,248,0,20440,0
1788069356.835,395.104,248,0,20441,0
1788069357.068,395.337,248,0,20441,0
1788069357.298,395.567,248,0,20450,0
1788069357.526,395.795,248,0,20458,0
1788069357.757,396.026,248,0,20468,0
1788069357.984,396.253,249,0,20477,0
1788069358.208,396.477,249,0,20485,0
1788069358.437,396.706,249,0,20495,0
1788069358.669,396.938,249,0,20504,0
1788069358.900,397.169,250,0,20514,0
1788069359.130,397.399,250,0,20525,0
1788069359.362,397.631,250,0,20533,0
1788069359.595,397.864,251,0,20543,0
1788069359.826,398.095,251,0,20551,0
1788069360.061,398.330,251,0,20562,0
1788069360.296,398.565,252,0,20570,0
1788069360.526,398.795,252,0,20580,0
1788069360.756,399.025,252,0,20590,0
1788069360.984,399.253,252,0,20598,0
1788069361.213,399.482,252,0,20622,0
1788069361.442,399.711,252,0,20633,0
1788069361.669,399.938,252,0,20641,0
1788069361.897,400.166,252,0,20651,0
1788069362.126,400.395,252,0,20655,0
1788069362.356,400.625,252,0,20657,0
1788069362.585,400.854,252,0,20658,0
1788069362.819,401.088,252,0,20658,0
1788069363.047,401.316,252,0,20660,0
1788069363.278,401.547,252,0,20665,0
1788069363.509,401.778,252,0,20665,0
1788069363.736,402.005,252,0,20665,0
1788069363.964,402.233,252,0,20666,0
1788069364.194,402.463,252,0,20667,0
1788069364.427,402.696,252,0,20670,0
1788069364.657,402.926,252,0,20671,0
1788069364.888,403.157,252,0,20676,0
1788069365.118,403.387,252,0,20676,0
1788069365.355,403.624,253,0,20677,0
1788069365.662,403.932,253,0,20683,0
1788069365.954,404.223,253,0,20695,0
1788069366.183,404.452,253,0,20704,0
1788069366.419,404.688,253,0,20715,0
1788069366.648,404.917,253,0,20723,0
1788069366.882,405.151,253,0,20731,0
1788069367.264,405.533,257,0,20758,0
1788069367.495,405.764,257,0,20781,0
1788069367.757,406.026,258,0,20810,0
1788069368.023,406.292,258,0,20823,0
1788069368.279,406.548,258,0,20833,0
1788069368.512,406.781,258,0,20841,0
1788069368.740,407.009,258,0,20852,0
1788069368.991,407.260,258,0,20860,0
1788069369.240,407.509,258,0,20871,0
1788069369.470,407.739,258,0,20882,0
1788069369.708,407.977,258,0,20891,0
1788069369.937,408.206,258,0,20901,0
1788069370.164,408.433,258,0,20909,0
1788069370.398,408.667,258,0,20917,0
1788069370.630,408.899,259,0,20921,0
1788069370.856,409.125,259,0,20925,0
1788069371.087,409.356,259,0,20925,0
1788069371.315,409.584,259,0,20925,0
1788069371.547,409.816,259,0,20925,0
1788069371.778,410.047,259,0,20928,0
1788069372.002,410.271,259,0,20930,0
1788069372.237,410.506,259,0,20930,0
1788069372.464,410.733,259,0,20945,0
1788069372.698,410.967,259,0,20945,0
1788069372.926,411.195,259,0,20948,0
1788069373.151,411.420,259,0,20948,0
1788069373.392,411.661,259,0,20954,0
1788069373.623,411.892,259,0,21010,0
1788069373.853,412.122,259,0,21011,0
1788069374.089,412.358,259,0,21015,0
1788069374.314,412.583,259,0,21023,0
1788069374.546,412.815,259,0,21034,0
1788069374.774,413.043,259,0,21042,0
1788069375.003,413.272,259,0,21052,0
1788069375.233,413.502,259,0,21062,0
1788069375.458,413.727,259,0,21070,0
1788069375.690,413.959,259,0,21078,0
1788069375.924,414.193,259,0,21088,0
1788069376.156,414.425,259,0,21097,0
1788069376.390,414.659,259,0,21114,0
1788069376.622,414.891,259,0,21123,0
1788069376.850,415.119,259,0,21131,0
1788069377.085,415.354,259,0,21142,0
1788069377.307,415.576,259,0,21150,0
1788069377.535,415.804,259,0,21160,0
1788069377.765,416.034,259,0,21168,0
1788069377.992,416.261,259,0,21202,0
1788069378.220,416.489,259,0,21213,0
1788069378.451,416.720,259,0,21221,0
1788069378.684,416.953,263,0,21229,0
1788069378.913,417.182,263,0,21235,0
1788069379.145,417.414,263,0,21235,0
1788069379.381,417.650,263,0,21235,0
1788069379.607,417.876,264,0,21236,0
1788069379.847,418.116,264,0,21237,0
1788069380.077,418.346,264,0,21240,0
1788069380.306,418.575,264,0,21244,0
1788069380.540,418.809,264,0,21244,0
1788069380.764,419.033,264,0,21247,0
1788069380.997,419.266,264,0,21247,0
1788069381.226,419.495,264,0,21249,0
1788069381.457,419.726,264,0,21250,0
1788069381.690,419.959,264,0,21251,0
1788069381.923,420.192,264,0,21252,0
1788069382.147,420.416,264,0,21254,0
1788069382.379,420.648,264,0,21266,0
1788069382.605,420.874,264,0,21276,0
1788069382.841,421.110,264,0,21287,0
1788069383.069,421.338,264,0,21295,0
1788069383.302,421.571,264,0,21303,0
1788069383.535,421.804,264,0,21311,0
1788069383.768,422.037,265,0,21322,0
1788069384.000,422.269,265,0,21330,0
1788069384.237,422.506,265,0,21340,0
1788069384.460,422.729,265,0,21348,0
1788069384.694,422.963,265,0,21358,0
1788069384.933,423.202,265,0,21369,0
1788069385.155,423.424,265,0,21378,0
1788069385.389,423.658,265,0,21387,0
1788069385.620,423.889,265,0,21398,0
1788069385.850,424.119,265,0,21409,0
1788069386.080,424.349,265,0,21419,0
1788069386.308,424.577,265,0,21428,0
1788069386.542,424.811,265,0,21436,0
1788069386.775,425.044,265,0,21446,0
1788069387.003,425.272,265,0,21454,0
1788069387.239,425.508,265,0,21466,0
1788069387.465,425.734,265,0,21466,0
1788069387.701,425.970,265,0,21466,0
1788069387.931,426.200,265,0,21476,0
1788069388.162,426.431,265,0,21476,0
1788069388.396,426.665,265,0,21478,0
1788069388.634,426.903,265,0,21478,0
1788069388.859,427.128,265,0,21478,0
1788069389.086,427.355,265,0,21478,0
1788069389.315,427.584,265,0,21479,0
1788069389.544,427.813,265,0,21481,0
1788069389.779,428.048,265,0,21481,0
1788069390.003,428.272,265,0,21482,0
1788069390.239,428.508,265,0,21482,0
1788069390.466,428.735,265,0,21484,0
1788069390.698,428.967,265,0,21484,0
1788069390.936,429.205,265,0,21493,0
1788069391.165,429.434,265,0,21503,0
1788069391.399,429.668,265,0,21511,0
1788069391.628,429.897,265,0,21520,0
1788069391.853,430.122,265,0,21530,0
1788069392.088,430.357,265,0,21540,0
1788069392.323,430.592,265,0,21549,0
1788069392.551,430.820,266,0,21560,0
1788069392.787,431.056,266,0,21568,0
1788069393.013,431.282,266,0,21579,0
1788069393.247,431.516,266,0,21587,0
1788069393.480,431.749,266,0,21595,0
1788069393.709,431.978,267,0,21606,0
1788069393.941,432.210,267,0,21614,0
1788069394.176,432.445,267,0,21624,0
1788069394.408,432.677,267,0,21633,0
1788069394.642,432.911,267,0,21643,0
1788069394.867,433.136,267,0,21651,0
1788069395.099,433.368,267,0,21661,0
1788069395.336,433.605,267,0,21672,0
1788069395.563,433.832,267,0,21680,0
1788069395.797,434.066,267,0,21681,0
1788069396.033,434.302,267,0,21682,0
1788069396.261,434.530,267,0,21683,0
1788069396.490,434.759,267,0,21689,0
1788069396.721,434.990,267,0,21691,0
1788069396.953,435.222,268,0,21694,0
1788069397.183,435.452,268,0,21694,0
1788069397.409,435.678,269,0,21695,0
1788069397.650,435.919,269,0,21695,0
1788069397.875,436.144,269,0,21695,0
1788069398.104,436.373,269,0,21697,0
1788069398.330,436.599,269,0,21697,0
1788069398.557,436.826,269,0,21697,0
1788069398.784,437.053,269,0,21697,0
1788069399.016,437.285,269,0,21698,0
1788069399.247,437.516,269,0,21717,0
1788069399.478,437.747,269,0,21727,0
1788069399.709,437.978,269,0,21735,0
1788069399.943,438.212,269,0,21746,0
1788069400.166,438.435,269,0,21755,0
1788069400.393,438.662,269,0,21765,0
1788069400.624,438.893,269,0,21775,0
1788069400.852,439.121,269,0,21786,0
1788069401.082,439.351,269,0,21798,0
1788069401.310,439.579,269,0,21806,0
1788069401.538,439.807,269,0,21815,0
1788069401.764,440.033,269,0,21825,0
1788069401.996,440.265,270,0,21835,0
1788069402.225,440.494,270,0,21844,0
1788069402.455,440.724,270,0,21856,0
1788069402.684,440.953,274,0,21864,0
1788069402.915,441.184,274,0,21872,0
1788069403.139,441.408,274,0,21882,0
1788069403.362,441.631,274,0,21890,0
1788069403.595,441.864,274,0,21899,0
1788069403.823,442.092,274,0,21911,0
1788069404.054,442.323,274,0,21911,0
1788069404.281,442.550,274,0,21911,0
1788069404.504,442.773,274,0,21911,0
1788069404.737,443.006,274,0,21914,0
1788069404.967,443.236,274,0,21914,0
1788069405.199,443.468,274,0,21916,0
1788069405.428,443.697,274,0,21916,0
1788069405.654,443.923,274,0,21916,0
1788069405.884,444.153,274,0,21918,0
1788069406.116,444.385,274,0,21918,0
1788069406.345,444.614,274,0,21921,0
1788069406.579,444.848,274,0,21924,0
1788069406.805,445.074,275,0,21925,0
1788069407.031,445.300,275,0,21925,0
1788069407.259,445.528,275,0,21926,0
1788069407.486,445.755,275,0,21931,0
1788069407.715,445.984,276,0,21939,0
1788069407.951,446.220,276,0,21947,0
1788069408.185,446.454,276,0,21958,0
1788069408.413,446.682,276,0,21966,0
1788069408.647,446.916,276,0,21977,0
1788069408.943,447.212,276,0,21987,0
1788069409.164,447.433,276,0,22006,0
1788069409.399,447.668,276,0,22016,0
1788069409.629,447.898,276,0,22025,0
1788069409.861,448.130,276,0,22035,0
1788069410.095,448.364,276,0,22044,0
1788069410.333,448.602,276,0,22052,0
1788069410.557,448.826,276,0,22063,0
1788069410.791,449.060,276,0,22071,0
1788069411.017,449.286,276,0,22082,0
1788069411.249,449.518,276,0,22094,0
1788069411.475,449.744,276,0,22102,0
1788069411.702,449.971,276,0,22113,0
1788069411.932,450.201,276,0,22121,0
1788069412.157,450.426,276,0,22133,0
1788069412.386,450.655,277,0,22138,0
1788069412.614,450.883,277,0,22138,0
1788069412.841,451.110,277,0,22139,0
1788069413.070,451.339,277,0,22139,0
1788069413.302,451.571,277,0,22139,0
1788069413.526,451.795,277,0,22142,0
1788069413.752,452.021,277,0,22142,0
1788069413.976,452.245,277,0,22142,0
1788069414.203,452.472,277,0,22142,0
1788069414.433,452.702,277,0,22142,0
1788069414.662,452.931,277,0,22144,0
1788069414.888,453.157,277,0,22144,0
1788069415.116,453.385,277,0,22145,0
1788069415.346,453.615,277,0,22145,0
1788069415.573,453.842,277,0,22145,0
1788069415.800,454.069,277,0,22148,0
1788069416.025,454.294,277,0,22156,0
1788069416.252,454.521,277,0,22168,0
1788069416.483,454.752,277,0,22176,0
1788069416.710,454.979,277,0,22184,0
1788069416.944,455.213,277,0,22194,0
1788069417.173,455.442,277,0,22203,0
1788069417.401,455.670,277,0,22213,0
1788069417.631,455.900,277,0,22223,0
1788069417.862,456.131,277,0,22231,0
1788069418.092,456.361,277,0,22241,0
1788069418.326,456.595,277,0,22249,0
1788069418.556,456.825,277,0,22258,0
1788069418.784,457.053,277,0,22268,0
1788069419.012,457.281,277,0,22276,0
1788069419.241,457.510,277,0,22284,0
1788069419.471,457.740,277,0,22292,0
1788069419.700,457.969,277,0,22302,0
1788069419.937,458.206,278,0,22310,0
1788069420.167,458.436,278,0,22321,0
1788069420.396,458.665,278,0,22329,0
1788069420.626,458.895,278,0,22339,0
1788069420.855,459.124,279,0,22340,0
1788069421.082,459.351,279,0,22340,0
1788069421.307,459.576,279,0,22342,0
1788069421.537,459.806,279,0,22342,0
1788069421.763,460.032,279,0,22344,0
1788069421.988,460.257,279,0,22346,0
1788069422.214,460.483,279,0,22347,0
1788069422.443,460.712,279,0,22351,0
1788069422.672,460.941,279,0,22352,0
1788069422.899,461.168,279,0,22352,0
1788069423.128,461.398,279,0,22355,0
1788069423.354,461.623,279,0,22355,0
1788069423.582,461.851,279,0,22355,0
1788069423.809,462.078,279,0,22356,0
1788069424.039,462.308,279,0,22356,0
1788069424.266,462.535,279,0,22362,0
1788069424.496,462.765,279,0,22370,0
1788069424.728,462.997,279,0,22383,0
1788069424.960,463.229,279,0,22391,0
1788069425.188,463.457,280,0,22400,0
1788069425.418,463.687,280,0,22410,0
1788069425.642,463.911,280,0,22418,0
1788069425.871,464.140,280,0,22427,0
1788069426.099,464.368,280,0,22437,0
1788069426.332,464.601,280,0,22446,0
1788069426.559,464.828,284,0,22454,0
1788069426.789,465.058,284,0,22465,0
1788069427.016,465.285,284,0,22473,0
1788069427.243,465.512,287,0,22482,0
1788069427.471,465.740,288,0,22492,0
1788069427.699,465.968,288,0,22501,0
1788069427.928,466.197,288,0,22515,0
1788069428.155,466.424,288,0,22524,0
1788069428.383,466.652,288,0,22533,0
1788069428.612,466.881,288,0,22543,0
1788069428.837,467.106,288,0,22551,0
1788069429.060,467.329,288,0,22555,0
1788069429.285,467.554,288,0,22556,0
1788069429.513,467.782,288,0,22556,0
1788069429.743,468.012,288,0,22556,0
1788069429.975,468.244,288,0,22556,0
1788069430.204,468.473,289,0,22558,0
1788069430.429,468.698,289,0,22558,0
1788069430.655,468.924,289,0,22558,0
1788069430.885,469.154,289,0,22564,0
1788069431.114,469.383,289,0,22564,0
1788069431.345,469.614,289,0,22566,0
1788069431.572,469.841,290,0,22566,0
1788069431.798,470.067,290,0,22566,0
1788069432.025,470.294,290,0,22569,0
1788069432.247,470.516,290,0,22569,0
1788069432.476,470.745,290,0,22569,0
1788069432.709,470.978,290,0,22579,0
1788069432.939,471.208,290,0,22589,0
1788069433.170,471.439,290,0,22600,0
1788069433.394,471.663,290,0,22609,0
1788069433.624,471.893,290,0,22617,0
1788069433.846,472.115,290,0,22625,0
1788069434.076,472.345,290,0,22636,0
1788069434.305,472.574,291,0,22644,0
1788069434.531,472.800,291,0,22652,0
1788069434.759,473.028,291,0,22662,0
1788069434.985,473.254,291,0,22670,0
1788069435.218,473.487,291,0,22684,0
1788069435.445,473.714,291,0,22693,0
1788069435.676,473.945,291,0,22701,0
1788069435.903,474.172,291,0,22711,0
1788069436.131,474.400,291,0,22719,0
1788069436.362,474.631,291,0,22727,0
1788069436.591,474.860,291,0,22735,0
1788069436.822,475.091,291,0,22745,0
1788069437.057,475.326,291,0,22755,0
1788069437.284,475.553,291,0,22765,0
1788069437.510,475.779,291,0,22765,0
1788069437.738,476.007,291,0,22765,0
1788069437.966,476.235,291,0,22765,0
1788069438.194,476.463,291,0,22796,0
1788069438.425,476.694,291,0,22797,0
1788069438.653,476.922,291,0,22800,0
1788069438.884,477.153,291,0,22800,0
1788069439.113,477.382,291,0,22800,0
1788069439.344,477.613,291,0,22801,0
1788069439.572,477.841,291,0,22801,0
1788069439.797,478.066,291,0,22803,0
1788069440.027,478.296,291,0,22803,0
1788069440.252,478.521,291,0,22813,0
1788069440.485,478.754,291,0,22815,0
1788069440.713,478.982,291,0,22817,0
1788069440.942,479.211,291,0,22822,0
1788069441.172,479.441,291,0,22833,0
1788069441.396,479.665,291,0,22844,0
1788069441.626,479.895,291,0,22854,0
1788069441.850,480.119,291,0,22864,0
1788069442.079,480.348,291,0,22877,0
1788069442.311,480.580,291,0,22885,0
1788069442.542,480.811,291,0,22898,0
1788069442.773,481.042,291,0,22906,0
1788069443.001,481.270,291,0,22914,0
1788069443.232,481.501,291,0,22924,0
1788069443.459,481.728,291,0,22932,0
1788069443.687,481.956,291,0,22944,0
1788069443.912,482.181,291,0,22952,0
1788069444.140,482.409,291,0,22961,0
1788069444.365,482.634,291,0,22969,0
1788069444.594,482.863,291,0,22980,0
1788069444.821,483.090,291,0,22991,0
1788069445.049,483.318,291,0,22999,0
1788069445.276,483.545,291,0,23009,0
1788069445.506,483.775,291,0,23017,0
1788069445.733,484.002,291,0,23023,0
1788069445.961,484.230,291,0,23023,0
1788069446.191,484.460,291,0,23024,0
1788069446.421,484.690,291,0,23024,0
1788069446.651,484.920,291,0,23024,0
1788069446.879,485.148,291,0,23027,0
1788069447.110,485.379,291,0,23027,0
1788069447.336,485.605,291,0,23027,0
1788069447.566,485.835,291,0,23027,0
1788069447.791,486.060,291,0,23028,0
1788069448.015,486.284,292,0,23030,0
1788069448.246,486.515,292,0,23030,0
1788069448.472,486.741,292,0,23031,0
1788069448.700,486.969,292,0,23031,0
1788069448.925,487.194,292,0,23032,0
1788069449.152,487.421,292,0,23033,0
1788069449.377,487.646,292,0,23043,0
1788069449.602,487.871,292,0,23051,0
1788069449.832,488.101,292,0,23059,0
1788069450.057,488.326,292,0,23069,0
1788069450.282,488.551,292,0,23077,0
1788069450.508,488.777,295,0,23086,0
1788069450.737,489.006,296,0,23096,0
1788069450.965,489.234,296,0,23104,0
1788069451.195,489.464,296,0,23115,0
1788069451.420,489.689,296,0,23127,0
1788069451.645,489.914,296,0,23136,0
1788069451.872,490.141,296,0,23144,0
1788069452.093,490.362,296,0,23156,0
1788069452.318,490.587,296,0,23165,0
1788069452.542,490.811,296,0,23173,0
1788069452.773,491.042,296,0,23182,0
1788069453.001,491.270,296,0,23192,0
1788069453.235,491.504,296,0,23200,0
1788069453.466,491.735,297,0,23208,0
1788069453.691,491.960,297,0,23219,0
1788069453.922,492.191,297,0,23227,0
1788069454.148,492.417,297,0,23232,0
1788069454.377,492.646,297,0,23234,0
1788069454.606,492.875,297,0,23235,0
1788069454.836,493.105,297,0,23235,0
1788069455.066,493.335,297,0,23235,0
1788069455.293,493.562,297,0,23238,0
1788069455.519,493.788,297,0,23238,0
1788069455.744,494.013,298,0,23238,0
1788069455.971,494.240,298,0,23238,0
1788069456.196,494.465,298,0,23239,0
1788069456.425,494.694,298,0,23241,0
1788069456.652,494.921,298,0,23241,0
1788069456.881,495.150,298,0,23241,0
1788069457.109,495.378,298,0,23241,0
1788069457.335,495.604,298,0,23241,0
1788069457.567,495.836,298,0,23243,0
1788069457.795,496.064,298,0,23252,0
1788069458.026,496.295,298,0,23262,0
1788069458.252,496.521,298,0,23270,0
1788069458.476,496.745,298,0,23278,0
1788069458.706,496.975,299,0,23288,0
1788069458.933,497.202,299,0,23296,0
1788069459.161,497.430,299,0,23308,0
1788069459.390,497.659,299,0,23321,0
1788069459.616,497.885,299,0,23332,0
1788069459.845,498.114,299,0,23340,0
1788069460.077,498.346,299,0,23351,0
1788069460.307,498.576,299,0,23360,0
1788069460.536,498.805,299,0,23368,0
1788069460.765,499.034,299,0,23380,0
1788069460.995,499.264,300,0,23391,0
1788069461.222,499.491,300,0,23399,0
1788069461.452,499.721,300,0,23408,0
1788069461.685,499.954,300,0,23418,0
1788069461.916,500.185,300,0,23427,0
1788069462.146,500.415,300,0,23437,0
1788069462.376,500.645,301,0,23449,0
1788069462.603,500.872,301,0,23450,0
1788069462.829,501.098,301,0,23450,0
1788069463.060,501.329,301,0,23450,0
1788069463.287,501.556,301,0,23450,0
1788069463.517,501.786,301,0,23452,0
1788069463.747,502.016,301,0,23453,0
1788069463.975,502.244,302,0,23453,0
1788069464.205,502.474,302,0,23454,0
1788069464.430,502.699,302,0,23454,0
1788069464.660,502.929,302,0,23458,0
1788069464.886,503.155,302,0,23464,0
1788069465.117,503.386,302,0,23464,0
1788069465.346,503.615,302,0,23465,0
1788069465.576,503.845,302,0,23465,0
1788069465.805,504.074,302,0,23465,0
1788069466.033,504.302,302,0,23471,0
1788069466.263,504.532,302,0,23479,0
1788069466.490,504.759,302,0,23488,0
1788069466.719,504.988,302,0,23498,0
1788069466.951,505.220,302,0,23506,0
1788069467.179,505.448,302,0,23514,0
1788069467.410,505.679,302,0,23524,0
1788069467.638,505.907,302,0,23532,0
1788069467.868,506.137,302,0,23542,0
1788069468.091,506.360,302,0,23552,0
1788069468.319,506.588,302,0,23560,0
1788069468.547,506.816,302,0,23568,0
1788069468.780,507.049,302,0,23579,0
1788069469.010,507.279,302,0,23587,0
1788069469.240,507.509,302,0,23596,0
1788069469.467,507.736,302,0,23606,0
1788069469.690,507.959,302,0,23614,0
1788069469.919,508.188,302,0,23622,0
1788069470.153,508.422,302,0,23630,0
1788069470.505,508.774,302,0,23740,0
1788069470.744,509.013,302,0,23754,0
1788069470.980,509.249,302,0,23771,0
1788069471.218,509.487,302,0,23771,0
1788069471.445,509.714,302,0,23773,0
1788069471.670,509.939,302,0,23773,0
1788069471.893,510.162,302,0,23777,0
1788069472.121,510.390,302,0,23783,0
1788069472.349,510.618,302,0,23784,0
1788069472.576,510.845,302,0,23784,0
1788069472.807,511.076,302,0,23785,0
1788069473.035,511.304,302,0,23785,0
1788069473.263,511.532,302,0,23787,0
1788069473.488,511.757,302,0,23787,0
1788069473.717,511.986,302,0,23787,0
1788069473.942,512.211,302,0,23787,0
1788069474.167,512.436,302,0,23788,0
1788069474.397,512.666,302,0,23792,0
1788069474.622,512.891,306,0,23800,0
1788069474.852,513.121,306,0,23810,0
1788069475.084,513.353,307,0,23818,0
1788069475.314,513.583,307,0,23839,0
1788069475.543,513.812,307,0,23850,0
1788069475.775,514.044,307,0,23858,0
1788069476.001,514.270,307,0,23870,0
1788069476.226,514.495,307,0,23881,0
1788069476.457,514.726,307,0,23889,0
1788069476.683,514.952,307,0,23897,0
1788069476.913,515.182,307,0,23907,0
1788069477.140,515.409,308,0,23915,0
1788069477.368,515.637,308,0,23924,0
1788069477.600,515.869,308,0,23934,0
1788069477.831,516.100,308,0,23942,0
1788069478.060,516.329,308,0,23952,0
1788069478.286,516.555,308,0,23960,0
1788069478.514,516.783,308,0,23968,0
1788069478.744,517.013,308,0,23977,0
1788069478.973,517.242,309,0,23987,0
1788069479.203,517.472,309,0,23993,0
1788069479.430,517.699,309,0,23993,0
1788069479.660,517.929,310,0,23993,0
1788069479.884,518.153,311,0,23993,0
1788069480.115,518.384,311,0,23993,0
1788069480.344,518.613,311,0,23996,0
1788069480.573,518.842,311,0,23996,0
1788069480.803,519.072,311,0,23998,0
1788069481.059,519.328,311,0,23999,0
